quantity,Price,SMC,Sales
34122,85,35.87,1
500,424.04,122.9716,1
600,333,117.549,1
290,322,117.53,1
500,321,117.486,1
1000,322,118.818,1
1720,333,123.21,1
600,333,123.21,1
600,333,123.21,1
1000,321,118.77,1
500,321,118.77,1
1000,322,122.36,1
320,322,123.004,1
245,322,123.004,1
290,322,123.004,1
1000,322,123.326,1
1000,298,75.692,1
2500,298,75.692,1
1000,298,75.692,1
5000,298,75.692,1
5000,295,75.815,1
10000,275,75.9,1
50000,298,92.678,1
50000,298,94.764,1
1000,298,95.956,1
5000,235,75.67,1
5000,235,75.67,1
10000,220,74.58,1
10000,220,75.68,1
5000,235,86.715,1
10000,220,95.92,1
39000,150,70.8,1
39000,150,75.75,1
39000,150,75.75,1
39000,150,75.75,1
2000,315,112.14,1
2000,315,112.77,1
1595,326,125.51,1
2000,315,156.87,1
275,338,169,1
2655,362,189.326,1
1375,315,169.155,1
500,298,85.824,1
500,298,85.824,1
1950,233,85.977,1
2500,233,85.977,1
1950,233,85.977,1
2500,233,85.977,1
3365,196,85.848,1
200,400,93.6,1
6000,250,70.75,1
10000,280,93.8,1
6000,250,98.75,1
1000,200,100.8,1
6000,140,70.7,1
6000,140,70.7,1
500,200,102.6,1
500,200,102.6,1
500,100,82.1,1
2000,100,93.8,1
2000,100,93.8,1
2000,100,93.8,1
1000,103,100.837,1
5000,280,85.12,1
1000,175,70.875,1
10000,150,62.25,1
5000,150,62.55,1
5000,155,68.045,1
1000,160,70.88,1
5000,150,68.1,1
5000,172,84.968,1
5000,172,86,1
3744,142.5,72.5325,1
5000,150,85.8,1
3744,142.5,92.34,1
1400,220,70.84,1
800,220,76.34,1
800,220,77,1
2593,75,36.6,1
2593,75,36.6,1
2593,75,36.6,1
10798,108,46.872,1
41112,60,35.88,1
23356,49,37.142,1
23356,49,37.142,1
90932,43.5,35.5395,1
4386,43,36.206,1
300,190,113.62,1
25000,140,90.3,1
25000,110,90.31,1
3000,144,27.072,1
200,144,56.88,1
200,144,56.88,1
2000,144,56.88,1
3260,144,70.992,1
200,144,70.992,1
500,144,82.656,1
6000,144,82.8,1
200,144,82.8,1
5000,144,83.376,1
1600,144,83.376,1
200,144,83.376,1
5800,144,83.376,1
200,201,66.33,1
20000,148,52.392,1
5000,148,52.392,1
20000,174,66.468,1
1200,140,65.66,1
2000,138,65.55,1
5000,123,65.559,1
300,350,43.75,1
300,350,43.75,1
299,350,43.75,1
1080,305,43.615,1
1080,305,43.615,1
1200,305,43.615,1
1900,305,43.92,1
225,370,61.05,1
225,370,61.05,1
225,370,61.05,1
225,370,61.05,1
225,370,61.05,1
300,305,60.695,1
300,305,60.695,1
240,305,61,1
1900,305,61,1
2400,145,43.79,1
2400,145,43.79,1
300,203,61.712,1
2200,175,72.45,1
2400,145,60.9,1
2400,145,60.9,1
500,675,132.3,1
180,675,132.3,1
1326,675,171.45,1
1326,675,186.975,1
36800,176,83.424,1
36800,137,82.063,1
36800,176,105.6,1
36800,137,83.433,1
400,235,86.715,1
6200,235,86.95,1
1500,346.5,78.6555,1
2000,346.5,78.6555,1
1500,346.5,83.5065,1
2000,346.5,83.853,1
2000,346.5,84.1995,1
500,262,142.79,1
500,262,142.79,1
500,199,122.982,1
500,199,122.982,1
180,199,124.375,1
1000,199,124.375,1
500,199,124.375,1
500,199,124.972,1
100,235,152.28,1
500,217,142.786,1
500,217,142.786,1
500,217,142.786,1
500,217,142.786,1
1000,199,132.733,1
1000,199,132.733,1
1000,199,132.733,1
500,199,134.922,1
2000,199,134.922,1
500,217,154.938,1
2050,217,154.938,1
180,217,154.938,1
500,199,142.683,1
500,199,142.683,1
500,199,142.683,1
180,199,155.021,1
2000,199,155.22,1
1360,415,155.21,1
2400,415,172.64,1
1680,415,172.64,1
4000,395,173.01,1
200,2500,105,1
200,2300,103.5,1
2300,224,107.52,1
2300,224,107.52,1
2300,224,107.52,1
1000,514,123.36,1
1000,514,134.668,1
1125,514,135.182,1
200,960,114.24,1
1300,290,114.84,1
10000,71,37.346,1
1000,174,64.38,1
5000,174,64.38,1
5000,158,59.882,1
250,178,80.456,1
2000,409,48.262,1
2000,498,67.728,1
2000,409,67.894,1
2000,409,67.894,1
5200,240,48.48,1
2000,409,87.935,1
90,395,87.69,1
2000,395,88.085,1
5000,225,52.65,1
5200,242,67.76,1
5200,240,67.92,1
5200,240,67.92,1
5200,240,87.84,1
2000,420,33.18,1
50000,390,33.15,1
2000,420,74.34,1
50000,390,74.49,1
2000,245,74.48,1
2000,245,74.48,1
2000,245,74.48,1
5000,245,80.85,1
5000,245,80.85,1
15000,220,80.96,1
15000,220,80.96,1
50000,200,74.4,1
50000,200,74.4,1
50000,200,74.4,1
25000,200,80.8,1
25000,200,80.8,1
100,399,175.161,1
100,399,175.161,1
100,399,175.56,1
300,342,175.104,1
300,342,175.104,1
2100,297,171.963,1
2100,297,171.963,1
1500,297,174.933,1
1500,297,174.933,1
5000,232,138.968,1
5000,232,138.968,1
500,360,94.68,1
1250,340,94.52,1
1000,340,94.52,1
750,340,94.52,1
1500,320,94.72,1
2500,320,95.36,1
2617,320,96,1
2617,320,96,1
5000,275,95.425,1
40801,53,31.641,1
40801,53,31.641,1
5104,44,32.472,1
18782,44,32.56,1
18782,44,32.56,1
85525,37,31.672,1
100,225,77.175,1
100,225,77.175,1
100,225,77.4,1
2000,155,77.19,1
1000,155,77.19,1
1000,155,77.19,1
2000,155,77.19,1
1000,155,77.5,1
2000,155,77.5,1
4144,127,77.47,1
5000,63,31.5,1
5000,134,67.268,1
5000,134,73.566,1
10000,57,31.521,1
20000,53,31.535,1
14250,195,61.23,1
20000,150,61.2,1
6572,68,27.2,1
1092,87,35.409,1
5554,85,36.72,1
10000,195,77.415,1
15000,175,77.525,1
10000,195,87.36,1
10000,195,91.455,1
10000,195,91.455,1
15000,175,87.325,1
250,174,87.348,1
250,174,87.348,1
250,174,88.392,1
250,174,88.392,1
25000,175,91.525,1
15000,175,91.525,1
1000,156,87.36,1
1000,156,87.36,1
1000,156,88.296,1
1000,156,88.296,1
10000,134,87.234,1
10000,134,87.234,1
10000,134,88.306,1
10000,134,88.306,1
1600,398,128.156,1
1600,398,135.718,1
1600,398,135.718,1
1100,398,135.718,1
2424,299,128.869,1
1062,299,128.869,1
500,299,134.849,1
2424,299,136.344,1
2424,299,136.344,1
500,299,136.344,1
200,299,136.344,1
944,299,136.344,1
944,299,136.344,1
1000,217.1,134.8191,1
1000,217.1,135.9046,1
2000,183,92.598,1
5000,135,70.335,1
10000,135,95.175,1
5000,249.5,154.69,1
5000,249.5,213.8215,1
4000,249.5,213.8215,1
4000,249.5,213.8215,1
5000,249.5,213.8215,1
5000,249.5,215.069,1
5000,249.5,215.069,1
5000,249.5,215.069,1
5000,249.5,215.069,1
5000,249.5,215.069,1
5000,249.5,215.069,1
5000,249.5,215.069,1
9000,249.5,215.069,1
4000,249.5,215.069,1
4000,249.5,215.069,1
4000,249.5,215.069,1
4000,249.5,216.067,1
1000,249.5,216.067,1
1000,249.5,216.067,1
330,243,103.275,1
3300,232,102.544,1
989,232,103.24,1
250,230,129.49,1
1000,230,129.49,1
90,325,80.6,1
1260,310,80.6,1
90,325,87.75,1
1260,237,87.927,1
500,240,73.44,1
500,240,73.44,1
500,240,73.44,1
500,240,73.44,1
3000,240,76.8,1
2170,240,76.8,1
1500,240,77.04,1
1800,423,132.399,1
100,437.8,142.285,1
937,437.8,142.285,1
2100,437.8,175.5578,1
937,437.8,175.5578,1
1850,423,178.929,1
2000,423,178.929,1
150,500,163,1
1200,500,163,1
100,550,218.35,1
100,550,218.35,1
800,550,221.1,1
800,550,221.1,1
5000,418,173.888,1
1200,500,218.5,1
20000,358,163.248,1
224,481,220.779,1
3000,418,199.386,1
5000,418,199.386,1
1200,418,199.386,1
1200,418,199.386,1
20000,358,173.988,1
100,418,204.82,1
5000,418,204.82,1
100,418,218.196,1
1200,418,218.196,1
6000,378,199.206,1
15000,378,199.206,1
4400,378,199.206,1
5000,378,199.206,1
1200,418,220.704,1
12000,359,199.245,1
4400,378,218.484,1
1200,378,220.752,1
4400,378,220.752,1
2016,359,218.272,1
1200,358,218.38,1
1200,358,218.38,1
5100,138,95.22,1
100,147,120.246,1
100,147,120.246,1
2400,272,127.024,1
5100,272,128.112,1
5100,265,126.935,1
1740,265,126.935,1
300,265,126.935,1
1740,265,126.935,1
5100,255,126.99,1
902,255,126.99,1
1600,255,128.01,1
1600,255,128.01,1
1600,245,128.135,1
8250,52,31.096,1
10000,52,42.692,1
10000,52,42.692,1
860,168,57.96,1
860,168,57.96,1
20800,78,45.708,1
7776,78,52.728,1
2600,78,55.848,1
7776,78,57.72,1
7776,78,57.72,1
20000,74,55.87,1
10000,60,45.66,1
15048,71,55.877,1
8200,71,55.877,1
8200,71,55.877,1
10000,60,52.74,1
200,312.5,73.75,1
200,312.5,73.75,1
800,294,73.794,1
800,294,73.794,1
200,312.5,80.9375,1
200,312.5,80.9375,1
200,312.5,80.9375,1
200,312.5,80.9375,1
500,312.5,80.9375,1
200,312.5,80.9375,1
200,312.5,80.9375,1
200,312.5,80.9375,1
1000,294,80.85,1
800,294,80.85,1
800,294,80.85,1
800,294,80.85,1
200,241,76.638,1
3000,241,80.976,1
800,224.5,80.82,1
800,224.5,80.82,1
800,224.5,80.82,1
800,224.5,80.82,1
800,211,76.593,1
4800,188,80.84,1
4800,188,80.84,1
5000,188,80.84,1
500,430,102.77,1
375,500,125,1
375,500,125,1
500,500,127.5,1
1000,500,127.5,1
1200,441,121.716,1
2400,428,121.98,1
2000,430,124.7,1
2000,430,124.7,1
1500,430,125.13,1
6000,404,122.008,1
400,500,196,1
560,675,136.35,1
70,675,136.35,1
360,675,136.35,1
500,345.4,109.4918,1
500,325,110.825,1
500,345.4,119.163,1
500,345.4,120.89,1
6400,149,57.514,1
6400,149,69.136,1
1600,305,0,1
1600,288,87.264,1
200,305,107.055,1
1000,288,106.848,1
5000,98,39.004,1
5000,98,39.004,1
650,98,39.004,1
650,98,39.004,1
50184,74,39.664,1
2016,55,39.05,1
4896,55,41.03,1
4896,55,41.03,1
1000,149.8,54.9766,1
1000,127,50.165,1
1000,127,54.864,1
5000,98,49,1
5000,98,49,1
19000,98,57.722,1
10000,90,54.99,1
10000,90,54.99,1
204000,80,49.04,1
23500,80,50.16,1
36500,80,50.16,1
40000,80,50.16,1
35000,80,50.16,1
60000,80,50.16,1
140000,80,53.92,1
25000,80,53.92,1
100000,80,54.88,1
100000,80,54.88,1
80000,80,55.04,1
59500,80,55.04,1
39500,80,55.04,1
23500,80,55.04,1
80000,80,55.04,1
204000,80,57.76,1
5000,98,78.792,1
250,223,77.604,1
3902,223,77.604,1
1000,118,56.404,1
8468,113,56.274,1
12604,113,70.738,1
3902,118.5,77.499,1
2535,113,77.518,1
2535,113,77.518,1
5000,52,33.436,1
10000,53,34.132,1
300,70,45.15,1
5000,72.5,46.835,1
10000,55,36.465,1
300,738.3,250.2837,1
200,690,244.26,1
5000,246,74.784,1
1600,261.5,87.0795,1
100,269,93.612,1
100000,246,85.854,1
1000,246,85.854,1
1000,246,86.346,1
1000,246,93.48,1
1100,245,93.59,1
100000,161,86.296,1
100000,161,93.541,1
1000,560,124.32,1
475,560,124.32,1
100,71.5,36.6795,1
500,58,36.656,1
3000,180,75.96,1
475,175,75.95,1
3000,175,75.95,1
1200,135,47.79,1
1200,135,56.025,1
1200,135,56.025,1
1200,135,60.885,1
300,135,61.83,1
510,135,61.83,1
1955,128.6,60.9564,1
1200,121,61.831,1
200,250,55,1
500,178,53.222,1
2000,178,53.222,1
500,178,55.002,1
1200,178,55.002,1
500,178,55.002,1
500,178,55.002,1
10000,162,54.918,1
2880,125,60.25,1
1812,114.5,58.5095,1
870,114.5,58.5095,1
3325,114.5,61.143,1
175,207,95.22,1
175,207,95.22,1
175,207,95.22,1
10150,191,95.118,1
10000,191,95.118,1
10000,191,95.118,1
10150,180,95.22,1
10150,180,95.22,1
100000,150,95.1,1
100000,150,95.1,1
10500,150,95.25,1
750,330,170.61,1
845,288,157.824,1
1500,273.6,157.8672,1
845,288,171.936,1
175,168,55.776,1
4250,168,68.208,1
125,493,172.057,1
1000,493,172.057,1
1250,382,171.9,1
1250,382,171.9,1
12500,239,124.997,1
12500,239,172.08,1
1080,425,38.25,1
1080,425,38.25,1
1080,425,38.25,1
1080,425,38.25,1
1080,425,38.25,1
1080,425,38.25,1
300,350,35,1
300,350,35,1
299,350,35,1
1080,305,35.075,1
1080,305,35.075,1
1200,305,35.075,1
300,305,35.685,1
300,305,35.685,1
300,305,35.685,1
240,305,35.99,1
1080,305,38.125,1
1080,305,38.125,1
100,827,396.133,1
100,827,413.5,1
1000,719,377.475,1
1000,719,395.45,1
1000,719,413.425,1
1000,676,395.46,1
1000,715,160.16,1
3000,715,160.16,1
20640,42.5,32.1725,1
1496968,42.5,32.1725,1
837370,42,32.172,1
14400,42,32.172,1
4379136,42.5,32.725,1
1440000,40.5,32.157,1
1440000,40.5,32.157,1
1510368,40.5,32.157,1
2507232,40.5,32.157,1
1510368,40.5,32.157,1
902148,40.5,32.157,1
1037280,40.5,32.6025,1
1650074,42.5,34.255,1
1650074,42.5,34.255,1
3730,66,49.83,1
7680,66,51.876,1
15784,53,49.608,1
100,1000,259,1
240,750,258.75,1
433,670,251.25,1
433,670,251.25,1
433,670,251.25,1
115,670,275.37,1
115,670,275.37,1
115,670,275.37,1
115,670,281.4,1
345,670,281.4,1
1380,670,281.4,1
1380,670,281.4,1
1380,670,281.4,1
2760,643,280.991,1
2760,643,280.991,1
200,254,78.232,1
200,254,78.232,1
200,254,87.884,1
200,244,85.644,1
250,585,293.085,1
250,570,298.11,1
250,570,298.68,1
250,535,285.69,1
28270,178,115.878,1
24320,158,121.66,1
11280,158,121.66,1
43522,126,125.37,1
43522,126,125.37,1
19200,126,125.37,1
7610,126,125.37,1
7610,126,125.37,1
7064,126,125.37,1
600,250,58.5,1
18000,97,58.491,1
175200,90,58.41,1
386000,83,58.432,1
100,195.3,49.0203,1
100,195.3,50.778,1
100,195.3,52.3404,1
1200,165.2,48.8992,1
1200,165.2,50.7164,1
1200,165.2,52.2032,1
1200,165.2,52.2032,1
1200,165.2,52.2032,1
1200,165.2,52.2032,1
2100,165.2,52.3684,1
2100,165.2,52.3684,1
1200,149,49.021,1
1200,149,51.852,1
5100,138,48.99,1
6000,110.2,41.2148,1
5100,138,51.888,1
12600,127,49.022,1
12600,127,51.943,1
1300,110.2,51.9042,1
911,110.2,52.2348,1
1300,110.2,52.2348,1
4740,110.2,52.345,1
1869,198,80.19,1
100,2633,373.886,1
100,225,104.625,1
100,225,104.625,1
1000,200,104.6,1
1000,200,104.6,1
5000,150,104.7,1
5000,150,104.7,1
2400,85,33.49,1
2400,68,33.456,1
2400,68,33.456,1
2599,55,34.375,1
2600,55,34.375,1
3600,285.7,108.2803,1
3600,245,93.1,1
4500,245,102.41,1
1800,245,108.29,1
17000,350,100.8,1
1000,242.6,102.3772,1
4000,230,88.55,1
7600,230,88.55,1
7600,230,88.55,1
200,172,92.192,1
600,360,90.72,1
5600,128,69.248,1
5600,128,70.784,1
16000,128,90.752,1
7320,134,47.168,1
7320,134,47.168,1
250,129,64.629,1
70,100,64.7,1
1600,100,64.7,1
6400,100,65.2,1
5049,69,51.336,1
5049,69,51.336,1
7810,69,51.405,1
8000,69,51.405,1
600,163,57.05,1
600,163,57.05,1
1000,114,51.984,1
1000,114,52.098,1
1000,114,56.886,1
1000,114,57,1
43520,125.6,94.9536,1
156,295,58.115,1
468,288,58.176,1
1200,269,58.104,1
10000,115,51.865,1
13041,115,56.81,1
1200,308,50.204,1
6000,275,50.05,1
3600,635,209.55,1
1020,635,209.55,1
1020,635,213.36,1
1020,475,213.75,1
1020,475,213.75,1
3748,61,47.946,1
3748,61,47.946,1
1469,61,47.946,1
4584,54,46.116,1
4584,54,46.116,1
10758,47,51.512,1
550,284,84.632,1
550,250,84.75,1
1100,284,109.34,1
2000,145.9,74.2631,1
200,145.9,74.2631,1
200,145.9,74.2631,1
3000,145.9,78.6401,1
200,145.9,78.6401,1
1800,145.9,79.0778,1
2200,145.9,79.0778,1
2000,145.9,79.0778,1
500,140.5,78.5395,1
100,760,114,1
100,760,114,1
200,712,113.92,1
200,712,113.92,1
500,633,113.94,1
500,633,113.94,1
1000,600,114,1
1000,600,114,1
5000,570,114,1
5000,570,114,1
5000,350,114.1,1
5000,350,114.1,1
100,1500,46.5,1
357,1500,46.5,1
100,1500,46.5,1
100,1500,46.5,1
100,1500,46.5,1
1000,332,83.996,1
1000,332,83.996,1
5000,332,83.996,1
90,332,83.996,1
9000,314,83.838,1
900,314,84.152,1
1500,190,69.54,1
2025,160,69.6,1
200,180,82.26,1
225,160,79.36,1
675,160,79.36,1
450,160,79.36,1
2000,160,79.36,1
2025,160,79.36,1
225,160,80.64,1
1000,160,81.28,1
1000,160,81.28,1
4000,160,81.28,1
225,160,82.08,1
2000,160,82.24,1
2000,160,82.24,1
225,160,82.24,1
10125,130,69.55,1
2025,160,88.16,1
225,160,88.32,1
225,160,88.32,1
1000,160,88.32,1
60,160,88.32,1
1100,160,88.32,1
4000,160,88.64,1
4000,160,88.64,1
10000,130,82.16,1
5000,125,79.375,1
10125,130,88.27,1
500,387,65.016,1
500,245,74.235,1
600,245,74.235,1
500,245,74.725,1
600,245,74.725,1
600,245,74.725,1
600,245,74.725,1
200,140,84,1
2780,140,84.14,1
2780,140,92.12,1
51975,62,24.862,1
51975,62,24.862,1
99000,57,24.852,1
99000,57,24.852,1
7425,63,27.972,1
51975,62,27.962,1
99000,57,27.987,1
249975,46,24.84,1
249975,46,24.84,1
7425,63,34.776,1
7425,63,34.776,1
7425,63,35.658,1
7425,63,35.658,1
51975,62,35.65,1
51975,62,35.65,1
499950,42,24.822,1
499950,42,24.822,1
249975,46,27.968,1
99000,57,35.682,1
99000,57,35.682,1
999900,38.5,24.8325,1
999900,38.5,24.8325,1
499950,42,27.972,1
999900,39.5,27.966,1
249975,46,35.65,1
249975,46,35.65,1
499950,42,35.658,1
499950,42,35.658,1
999900,39.5,35.6685,1
999900,39.5,35.6685,1
500,245,85.505,1
500,245,85.505,1
1500,225,85.5,1
1500,225,85.5,1
5000,175,85.4,1
5000,175,85.4,1
1600,185,121.36,1
1500,185,121.36,1
1000,185,121.36,1
1000,185,123.025,1
150,185,123.025,1
400,185,123.025,1
400,185,123.21,1
1000,185,123.21,1
1000,185,123.21,1
10000,447,134.1,1
10000,388,133.472,1
10000,388,133.86,1
10000,388,136.576,1
10000,298,107.578,1
10000,368,133.584,1
10000,368,133.584,1
10000,368,133.584,1
10000,368,136.528,1
10000,340,133.62,1
10000,340,136.68,1
10000,298,133.504,1
90,410,73.8,1
90,410,80.36,1
630,395,80.185,1
630,246,73.8,1
2000,193,108.08,1
2000,193,114.642,1
55,300,93.9,1
5000,150,88.05,1
15000,150,88.05,1
147,150,88.05,1
10000,150,88.2,1
74800,150,88.2,1
74800,150,88.2,1
5000,150,88.2,1
5000,150,88.35,1
5000,150,88.35,1
147,150,88.65,1
147,150,88.65,1
45000,150,88.65,1
5000,150,88.65,1
5000,150,88.65,1
5000,150,88.65,1
10000,150,90.75,1
10000,150,90.75,1
147,150,93.3,1
10000,150,93.9,1
34104,150,93.9,1
48000,150,93.9,1
10000,150,93.9,1
10000,150,94.05,1
10500,150,94.05,1
10000,150,94.05,1
196900,150,94.65,1
10000,150,94.65,1
4998,150,94.65,1
10000,150,94.65,1
52080,150,94.65,1
10000,150,96.45,1
147,150,96.45,1
1000,150,96.45,1
2450,150,96.45,1
1470,150,96.45,1
4300,150,96.45,1
1000,150,96.45,1
4300,150,96.45,1
22000,150,96.45,1
3038,150,96.45,1
1470,150,96.45,1
30000,150,96.45,1
30000,150,96.45,1
10000,150,96.45,1
147,150,96.45,1
5000,150,96.45,1
5000,150,96.45,1
55248,150,96.45,1
55248,150,96.45,1
55248,150,96.45,1
10000,150,96.45,1
5047,127.5,96.39,1
820,75,45.525,1
1000,75,45.525,1
164,75,45.525,1
252,75,49.35,1
250,75,49.35,1
5000,75,49.35,1
520,75,49.35,1
820,75,49.8,1
820,75,49.8,1
820,75,49.875,1
164,75,49.875,1
600,135,8.37,1
500,153.23,35.08967,1
2000,135,36.18,1
600,135,36.18,1
1000,135,38.34,1
500,135,39.015,1
500,135,39.15,1
1000,135,39.15,1
1000,135,39.285,1
1000,135,39.42,1
2000,135,39.42,1
250,130,39.39,1
280,1700,71.4,1
500,1830,519.72,1
280,1700,486.2,1
5600,1500,429,1
1000,1800,520.2,1
280,1700,493,1
280,1700,493,1
1400,1600,494.4,1
2500,1175,520.525,1
900,215.6,94.4328,1
1000,215,94.385,1
30000,502.5,212.055,1
30000,450,211.95,1
30000,415,212.065,1
10000,320,175.04,1
110,510,279.99,1
1000,502.5,276.375,1
3000,502.5,276.375,1
3840,502.5,276.375,1
3840,502.5,276.375,1
300,485,276.935,1
500,460,276.92,1
550,461,279.827,1
6000,450,276.3,1
6000,450,276.3,1
3840,450,276.3,1
3840,450,276.75,1
1000,420,276.78,1
10000,325,214.175,1
50000,415,276.39,1
50000,415,276.39,1
100000,395,276.5,1
100000,395,276.5,1
12000,325,279.825,1
395,319,108.779,1
395,319,147.378,1
2000,319,147.378,1
395,319,153.12,1
110,1500,187.5,1
260,450,172.8,1
5000,475,187.15,1
100,475,188.1,1
250,475,188.1,1
200,475,188.1,1
100,475,188.1,1
250,475,188.1,1
305,475,189.525,1
260,450,187.2,1
300,450,187.2,1
328,450,187.2,1
265,450,187.2,1
1000,120,49.2,1
500,120,51.84,1
1500,120,51.84,1
500,120,53.04,1
1000,120,53.04,1
5000,106,53.106,1
100000,59.5,51.527,1
1200,120,62.88,1
1000,120,62.88,1
1000,120,62.88,1
1000,120,62.88,1
51,120,62.88,1
500,120,63.12,1
1800,120,63.12,1
5000,110,62.81,1
5000,110,62.81,1
5000,110,62.81,1
5000,110,62.81,1
5000,110,63.14,1
200,100,62.8,1
3000,99,63.162,1
3600,99,63.162,1
4000,130,60.97,1
100,350,77.7,1
200,315,77.805,1
100,315,77.805,1
200,250,85.5,1
200,250,85.5,1
2995,250,85.5,1
20000,215,77.83,1
20000,215,77.83,1
800,215,78.045,1
800,200,85.6,1
800,200,85.6,1
2995,200,85.6,1
5000,179,109.906,1
5000,179,109.906,1
500000,179,110.085,1
500000,179,110.085,1
500,205,74.21,1
500,205,79.54,1
1000,205,93.48,1
258,735,231.525,1
258,735,231.525,1
258,725,232,1
115,735,252.105,1
115,735,252.105,1
345,735,255.78,1
345,735,255.78,1
575,713,255.254,1
575,713,255.254,1
55,350,107.8,1
52080,298,107.876,1
1000,249,90.387,1
250,249,90.387,1
250,249,90.387,1
5000,189,90.342,1
5000,189,90.531,1
5000,189,90.531,1
1000,249,124.998,1
5000,189,98.847,1
59352,189,98.847,1
5000,160.65,98.79975,1
195000,105,64.995,1
5000,119,76.993,1
100000,110,75.02,1
180000,110,75.02,1
180000,110,75.02,1
133304,110,75.02,1
180000,110,93.61,1
5000,102,91.29,1
5000,102,98.838,1
5000,110,107.8,1
5000,102,107.814,1
600,622,120.668,1
200,600,117.6,1
1200,600,120.6,1
500,600,120.6,1
3000,574,120.54,1
210,560,120.4,1
210,560,120.4,1
1120,500,120.5,1
1120,500,120.5,1
770,500,120.5,1
230,600,148.8,1
520,600,148.8,1
250,500,149,1
100,610,312.32,1
2520,540,312.12,1
5040,420,246.96,1
2520,520,312,1
2218,245,125.93,1
2218,245,125.93,1
1848,169,125.398,1
1848,169,125.398,1
473,169,125.736,1
4528,138,117.714,1
1000,202,85.446,1
1000,169,74.191,1
1000,179.6,93.392,1
1000,169,94.471,1
800,260,69.42,1
1000,256.9,69.8768,1
400,368.5,60.8025,1
200,347.6,61.5252,1
200,347.6,84.8144,1
3000,305,88.755,1
3000,305,88.755,1
3000,305,88.755,1
4000,295,97.645,1
8700,295,98.53,1
8700,295,98.53,1
400,295,98.53,1
2700,305,111.325,1
2752,295,110.625,1
2752,295,110.625,1
3600,295,111.215,1
4000,200,98.6,1
2000,93.6,55.4112,1
1000,83,54.863,1
1000,83,54.863,1
1784,317,206.367,1
1164,195,145.08,1
2880,356,267,1
2840,356,267,1
250,198,50.886,1
250,198,54.846,1
250,198,55.44,1
250,198,58.806,1
250,198,58.806,1
250,198,59.202,1
640,153,50.643,1
800,153,50.949,1
800,153,54.927,1
800,153,55.539,1
640,153,55.539,1
3200,137,50.964,1
800,153,58.752,1
800,153,58.752,1
800,150,59.1,1
3200,137,54.937,1
3200,137,55.485,1
6400,137,55.485,1
3200,137,58.773,1
3200,137,58.773,1
800,150,64.8,1
200,364,194.012,1
520,364,194.012,1
500,364,194.012,1
6000,364,194.012,1
5000,119,49.266,1
5000,93,38.781,1
224,119,50.575,1
5000,119,50.575,1
5152,93,50.592,1
5000,93,50.592,1
250,250,52,1
250,250,52,1
1000,185,51.985,1
800,185,51.985,1
250,250,71.75,1
1600,171,56.088,1
1600,171,56.088,1
1000,185,71.78,1
200,255,102,1
1000,235,101.99,1
200,311,74.018,1
200,275,73.15,1
5305,275,78.925,1
1800,275,100.1,1
1800,275,100.1,1
5000,275,100.1,1
1000,76,44.536,1
159,76,44.992,1
1000,76,48.64,1
164,76,48.64,1
500,76,61.712,1
600,76,62.548,1
200,76,62.548,1
2000,76,62.548,1
300,76,63.004,1
2400,76,63.004,1
820,76,63.004,1
164,76,63.004,1
325,525,241.5,1
325,525,241.5,1
325,525,241.5,1
1280,500,241.5,1
1280,525,264.6,1
1280,525,264.6,1
1000,310,164.92,1
1000,310,180.11,1
1000,262,162.964,1
500,262,175.016,1
500,262,203.05,1
500,262,203.05,1
500,262,203.05,1
1000,262,216.936,1
500,262,216.936,1
1000,262,216.936,1
100,4500,63,1
500,265,76.85,1
250,265,77.115,1
500,250,76,1
500,250,97.5,1
12912,94,33.37,1
12912,94,33.37,1
68592,68,33.252,1
133674,67,33.232,1
2856,47,33.229,1
4056,47,34.78,1
4056,47,34.78,1
684,430,289.39,1
800,152,91.048,1
175492,152,98.496,1
175492,152,99.256,1
145000,152,99.256,1
245356,152,99.56,1
225328,152,99.56,1
175492,152,99.712,1
100,152,99.712,1
245000,144.4,98.0476,1
150000,152,108.224,1
20000,259,128.723,1
20000,259,141.155,1
5000,199,147.061,1
1000,245,183.995,1
1000,211,184.836,1
1000,211,184.836,1
1000,211,184.836,1
90,211,184.836,1
90,211,184.836,1
2100,200,115.4,1
2100,200,115.4,1
147524,81,71.361,1
6460,59.1,0,1
49182,63,50.715,1
49182,63,50.715,1
106,59.1,51.0624,1
20000,59.1,51.4761,1
14997,59.1,51.4761,1
57488,63,55.503,1
52238,63,55.503,1
108428,63,55.503,1
49502,63,55.503,1
49502,63,55.503,1
5250,59.1,55.4949,1
100,89,83.482,1
50000,100,36.2,1
10000,96.36,36.23136,1
50000,96.36,36.23136,1
84115,96.36,36.23136,1
50000,96.36,36.23136,1
1700,96.36,36.23136,1
850,84,33.096,1
850,84,33.096,1
850,84,33.096,1
3000,81,33.048,1
3000,81,33.048,1
3000,81,33.048,1
50000,84,36.204,1
50000,81,36.207,1
